품목기준코드,품목명,업체명,회수사유내용,강제여부구분,승인일자,회수명령일자,사업자번호,표준코드,
200401371,로글리코정(글리메피리드),(주)메디카코리아,시판후안정성시험에서유연물질초과에따른영업자회수,N,20241203163745,20240821,1208165228,8806460004501|8806460004518|8806460004525|8806460004532|8806460004549|8806460004556|8806460004563,
201604612,씨케이오매,씨케이(주),벤조피렌부적합(기준:5ppb이하|결과8ppb),N,-,20240821,2048123491,8800619012201|8800619012218|8800619012225|8800619012232|8800619012249,
201605834,바른오약,(주)바른한방제약,중금속(납|카드뮴)부적합,Y,20240910143717,20240821,2338107882,8800631013002|8800631013019|8800631013026|8800631013033|8800631013040|8800631013057|8800631013064,
201112191,크린아이알파액(염화나트륨),주식회사케이앤제이씨,미생물시험부적합,Y,20240830161958,20240819,1298175306,-,
200608782,동양허브하수오,(주)동양허브,성상,Y,20240823110424,20240807,2128175118,8800672022803|8800672022810,
201904887,나음사인,(주)나음제약,성상,Y,20240823110451,20240807,2828601283,8800645007806|8800645007813|8800645007820|8800645007837,
200505011,허브팜박하,(주)허브팜,잔류농약,Y,20240823110208,20240804,1328180770,8800665003505|8800665003512|8800665003529,
201501166,광덕제약계내금,농업회사법인(주)광덕,회분부적합기준2.0%이하결과9.0%,Y,20241016163754,20240802,3058627965,8800609011009|8800609011016|8800609011023,
201405194,피엠에스플루옥세틴캡슐10밀리그램(플루옥세틴염산염),파마사이언스코리아(주),불순물(N-nitroso-fluoxetine)초과검출에따른사전예방적조치로영업자회수,N,-,20240801,2648108658,8806276000704|8806276000711|8806276000728,
201802862,데카신캡슐(배농산급탕),(주)넥스팜코리아,성상변화(변색)에따른시중유통품에대한영업자회수,N,-,20240801,3018125427,8806625040009|8806625040016,
200806248,크린아이액(염화나트륨)(수출명:cleaneye),주식회사케이앤제이씨,미생물오염우려,N,20240830162013,20240729,1298175306,-,
200800460,드림아이액(20%염산폴리헥사메틸렌비구아니드)(수출명:MIA|O2ActiveCare|InnoVisionLens|MagiaColor|Eurosoft|Europa|Seeshell|ImmyEye|DreamEye|AnyEyeMulti|AnyEyeGold|GoldenEye|BeautyLook|NaturalCare|NaturalClear|Julia|Bos|Tint|OEye|EyeGem|Glanz|Maxi-Care|FrenzB5|OptiB5|CrystalEye|OPTI-LUX|NaturalClearPlus|INNOAQUA|EyeCare|SOLOSOFTCARE|AquaB5|KissEye|Oasysactive),주식회사케이앤제이씨,미생물오염우려,N,20240830162142,20240727,1298175306,-,
200900384,드림아이알지피(20%염산폴리헥사메칠렌비구아니드),주식회사케이앤제이씨,미생물오염우려,N,20240830162339,20240727,1298175306,-,
201007312,드롭드림아이2액(폴리헥사메틸렌비구아니드염산염액20%)(수출명:OASYSACTIVE),주식회사케이앤제이씨,미생물오염우려,N,20240830162307,20240727,1298175306,-,
201007313,내눈에편안한멀티퍼포스솔루션액(20%염산폴리헥사메칠렌비구아니드),주식회사케이앤제이씨,미생물오염우려,N,20240830162257,20240727,1298175306,-,
201100056,드림아이보스크리너(폴록사머407),주식회사케이앤제이씨,미생물오염우려,N,20240830162232,20240727,1298175306,-,
201109673,드림아이B5(20%염화폴리헥사메틸렌비구아니드)(수출명:ICARE|MaxOptiFresh|OptiFresh|CLARUSLENS-MultiPurposeSolution|TintEye|DropDreamEyeB5|X2|Aquafresh|TheQueen|freshdreameye|multi-purposesolutionEYEPURI),주식회사케이앤제이씨,미생물오염우려,N,20240830162202,20240727,1298175306,-,
201112191,크린아이알파액(염화나트륨),주식회사케이앤제이씨,미생물오염우려,N,20240830162027,20240727,1298175306,-,
201112192,유렌즈셀라인액(염화나트륨),주식회사케이앤제이씨,미생물오염우려,N,20240830162100,20240727,1298175306,-,
201200684,프렌즈프로B5(20%염산폴리헥사메칠비구아니드),주식회사케이앤제이씨,미생물오염우려,N,20240830162350,20240727,1298175306,-,
201309346,프렌즈드롭(20%염산폴리헥사메칠렌비구아니드),주식회사케이앤제이씨,미생물오염우려,N,20240830162049,20240727,1298175306,-,
201309583,애니아이멀티(20%염산폴리헥사메틸렌비구아니드)(수출명:DreamEyeOne|Opti-Lux|NaturalClearPlus|DewDreamEye|DewFrenzProB5|PremiumAnyEyeGold|OptiFresh|DreamEyeB5),제이케이제약(주),미생물오염우려,N,20240830162247,20240727,4098628795,-,
201310077,드롭애니(20%염산폴리헥사메칠렌비구아니드),제이케이제약(주),미생물오염우려,N,20240830162152,20240727,4098628795,-,
201310078,이브콘택트렌즈멀티솔루션액(20%염산폴리헥사메칠렌비구아니드),제이케이제약(주),미생물오염우려,N,20240830162111,20240727,4098628795,-,
201310517,퍼펙트크린아이액(염화나트륨),제이케이제약(주),미생물오염우려,N,20240830162213,20240727,4098628795,-,
201310669,유렌즈드롭액(폴리헥사메틸렌비구아니드염산염액20%),주식회사케이앤제이씨,미생물오염우려,N,20240830162317,20240727,1298175306,-,
201310670,후레쉬드림아이액(20%염산폴리헥사메칠렌비구아니드)(수출명:GlamourSolution|LoroyalSolution|SmartSolution|Cleareye|SHAMBHALA|ICE|Aquafleshdreameye|Differentcolor|WOLsolution|OASYS|Lensme|Luminous|AQUAsoft|Wow|NICEEYES|claruslens),제이케이제약(주),미생물오염우려,N,20240830162120,20240727,4098628795,-,
201310705,듀프렌즈셀라인솔루션(염화나트륨)(수출명:EyeWash|PremiumSaline),제이케이제약(주),미생물오염우려,N,20240830162400,20240727,4098628795,-,
201400786,드림아이에스액(20%염산폴리헥사메칠렌비구아니드),제이케이제약(주),미생물오염우려,N,20240830162421,20240727,4098628795,-,
201405724,클리어뷰렌즈액(폴리헥사메틸렌비구아니드염산염액20%),제이케이제약(주),미생물오염우려,N,20240830162327,20240727,4098628795,-,
201405959,뜨레뷰스액(20%염산폴리헥사메칠렌비구아니드),주식회사케이앤제이씨,미생물오염우려,N,20240830162223,20240727,1298175306,-,
201500904,프리미엄크린워시액(염화나트륨),제이케이제약(주),미생물오염우려,N,20240830162411,20240727,4098628795,-,
201507807,유렌즈액(폴리헥사메틸렌비구아니드염산염액20%),제이케이제약(주),미생물오염우려,N,20240830162039,20240727,4098628795,-,
202006704,후레쉬드림스톤액(염화나트륨),제이케이제약(주),미생물오염우려,N,20240830162131,20240727,4098628795,-,
200903128,네오플러스골드(염화나트륨),(주)네오비젼,품질부적합(미생물한도)우려,N,20240903100249,20240725,2248517690,-,
200406415,휴먼당귀,주식회사휴먼허브,중금속(카드뮴)부적합,Y,20240731101038,20240719,5158126442,8800624010704|8800624010711|8800624010728,
200700617,씨케이오약,씨케이(주),품질부적합중금속(카드뮴)기준초과(결과:1.4ppm/기준:1.0ppm이하),Y,20240812082918,20240719,2048123491,8800619010603|8800619010610|8800619010627|8800619010634,
201104842,광덕제약목단피,농업회사법인(주)광덕,이산화황기준초과(결과:163ppm기준:30ppm이하),Y,20241016163840,20240719,3058627965,8800609007507|8800609007514|8800609007521,
200800460,드림아이액(20%염산폴리헥사메틸렌비구아니드)(수출명:MIA|O2ActiveCare|InnoVisionLens|MagiaColor|Eurosoft|Europa|Seeshell|ImmyEye|DreamEye|AnyEyeMulti|AnyEyeGold|GoldenEye|BeautyLook|NaturalCare|NaturalClear|Julia|Bos|Tint|OEye|EyeGem|Glanz|Maxi-Care|FrenzB5|OptiB5|CrystalEye|OPTI-LUX|NaturalClearPlus|INNOAQUA|EyeCare|SOLOSOFTCARE|AquaB5|KissEye|Oasysactive),주식회사케이앤제이씨,미생물시험부적합,N,20240830162435,20240718,1298175306,-,
201007313,내눈에편안한멀티퍼포스솔루션액(20%염산폴리헥사메칠렌비구아니드),주식회사케이앤제이씨,미생물시험부적합,N,20240830162503,20240718,1298175306,-,
201200684,프렌즈프로B5(20%염산폴리헥사메칠비구아니드),주식회사케이앤제이씨,미생물시험부적합,N,20240830162512,20240718,1298175306,-,
201508259,허브팜일당귀,(주)허브팜,중금속(카드뮴),Y,20240725145900,20240718,1328180770,8800665021400|8800665021417|8800665021424|8800665021431,
199805875,삼원천남성,(주)삼원제약,카드뮴부적합,Y,20240723140511,20240717,1578101075,8800637020509|8800637020516,
200505008,허브팜당귀,(주)허브팜,중금속(카드뮴),Y,20240816133102,20240717,1328180770,8800665003406|8800665003413|8800665003420,
200612462,씨케이천마,씨케이(주),품질부적합이산화황기준초과(기준:30ppm이하결과:122ppm),Y,20241022163252,20240717,2048123491,8800619013901|8800619013918|8800619013925|8800619013932,
201204468,삼원한인진,(주)삼원제약,카드뮴부적합,Y,20240723140606,20240717,1578101075,8800637026501|8800637026518,
201309944,카슈웰현탁액(폴리스티렌설폰산칼슘),주식회사제뉴원사이언스,자사제조다른제품(포포장)혼입에따른영업자회수,N,20240812082153,20240716,6218542600,8806717039201|8806717039218|8806717039225|8806717039232|8806717039249,
202106095,큐세틴캡슐(플루옥세틴염산염),주식회사노바엠헬스케어,NDMA등불순물초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,-,20240716,3498801372,8800732001403|8800732001410|8800732001427,
202107037,큐세틴캡슐10밀리그램(플루옥세틴염산염),주식회사노바엠헬스케어,NDMA등불순물초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,-,20240716,3498801372,8800732002202|8800732002219|8800732002226,
200612452,씨케이산조인,씨케이(주),품질부적합(관능검사중성상부적합),Y,20240812082817,20240709,2048123491,8800619006200|8800619006217|8800619006224|8800619006231,
201001859,씨케이산조인초,씨케이(주),품질부적합(관능검사중성상부적합),Y,20240812082833,20240709,2048123491,8800619006408|8800619006415|8800619006422|8800619006439,
200612721,아트리플러스주(프리필드)(히알루론산나트륨),(주)유영제약,아트리플러스주(프리필드)투여후주사부위부종및심한통증등부작용발생사례가신고됨에따른영업자회수,N,-,20240708,3018109728,8806482010504|8806482010511|8806482010528|8806482010535,
202007523,시타엑스정50밀리그램(시타글립틴염산염수화물),주식회사제뉴원사이언스,시판후안정성시험에서불순물(NTTP)초과검출에따른영업자회수,N,20240729094757,20240705,6218542600,8806717066702|8806717066719|8806717066726|8806717066733,
202007734,시타엑스정100밀리그램(시타글립틴염산염수화물),주식회사제뉴원사이언스,시판후안정성시험에서불순물(NTTP)초과검출에따른영업자회수,N,20240729094810,20240705,6218542600,8806717066801|8806717066818|8806717066825|8806717066832,
201501028,펨타주25밀리그램/밀리리터(페메트렉시드이나트륨2.5수화물),에이치케이이노엔(주),시판후안정성시험에서개별유연물질기준초과,N,-,20240628,2018638914,8806400068808|8806400068815|8806400069003|8806400069010|8806400069102|8806400069119,
200400873,록시로신정(록시트로마이신),알리코제약(주),주성분|첨가제함량이동일한타사제품혼입[(주)메디카코리아'캐스터정')],N,20240722094513,20240626,1348115033,8806560002704|8806560002711|8806560002728|8806560002735|8806560002742,
200901520,푸른무약대황,(주)푸른무약,정량법(센노시드A),Y,20240719100902,20240626,2048181939,8800687008908|8800687008915|8800687008922|8800687008939|8800687008946,
201905053,나음죽여,(주)나음제약,카드뮴,Y,20240718134325,20240626,2828601283,8800645018505|8800645018512|8800645018529,
200304605,한솔절패모,한솔제약(주),품질부적합,Y,20240717181231,20240625,2048143497,8800659001807|8800659001814|8800659001821,
200601855,한솔해방풍,한솔제약(주),품질부적합,Y,20240717181222,20240625,2048143497,8800659018904|8800659018911|8800659018928,
200501046,플루민캡슐(플루옥세틴염산염),태극제약(주),불순물(N-nitroso-fluoxetine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20240704134530,20240624,1248134163,8806448023708|8806448023715|8806448023722|8806448023739,
201802685,아킨지오캡슐,에이치케이이노엔(주),일부주성분(팔로노세틑론염산염)의함량미달가능성,N,20240711153604,20240621,2018638914,8806400072805|8806400072812,
200804684,펜타비타주(덱스판테놀),대한뉴팜(주),시판후안정성시험결과(함량)에따라사전예방적조치로영업자회수,N,20240801100840,20240620,2298110729,8806699046907|8806699046914|8806699046921,
